772244128447634,3,23.953154,30.35,3.0,
772245101531130,3,23.953154,30.36,3.0,
772246046538455,3,23.953154,30.35,3.0,
772247006072146,3,23.953154,30.33,3.0,
772247968321901,3,23.953154,30.37,3.0,
772248936125857,3,23.953154,30.37,3.0,
772249890135867,3,24.043665,30.37,3.0,
772250856047732,3,24.043665,30.39,3.0,
772251821349246,3,24.043665,30.4,3.0,
772252776488406,3,24.124039,30.39,3.0,
772253736052615,3,24.124039,30.37,3.0,
772254697783572,3,24.124039,30.39,3.0,
772255662078006,3,24.07842,30.38,3.0,
772256617247683,3,24.07842,30.39,3.0,
772257578642948,3,24.07842,30.39,3.0,
772258538848026,3,24.07842,30.38,3.0,
772259506835084,3,24.07842,30.4,3.0,
772260463805299,3,24.07842,30.4,3.0,
772261422179323,3,24.07842,30.38,3.0,
772262382445436,3,24.07842,30.4,3.0,
772263349791628,3,24.07842,30.39,3.0,
772264306822877,3,24.14239,30.4,3.0,
772265264464480,3,24.14239,30.42,3.0,
772266229888064,3,24.14239,30.41,3.0,
772267186705691,3,24.173424,30.41,3.0,
772268150023561,3,24.173424,30.41,3.0,
772269112761598,3,24.173424,30.42,3.0,
772270071440798,3,24.173424,30.41,3.0,
772271030058963,3,24.173424,30.42,3.0,
772271993163211,3,24.173424,30.44,3.0,
772272956267458,3,24.31507,30.45,3.0,
772273914885623,3,24.31507,30.43,3.0,
772274876738650,3,24.31507,30.45,3.0,
772275836241824,3,24.31507,30.46,3.0,
772276797698123,3,24.31507,30.46,3.0,
772277765074832,3,24.31507,30.43,3.0,
772278727019412,3,24.31507,30.47,3.0,
