14383029270000,66,-110.339,174.355,110.98,-81.188,155.975,128.182,
14383048496000,66,-110.339,174.355,110.98,-81.188,155.975,128.182,
14383069218000,66,-110.339,174.355,110.98,-81.188,155.975,128.182,
14384970646000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14384992466000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385010380000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385030369000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385051426000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385070499000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385090549000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385111301000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385130680000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385150578000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385172306000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385190586000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385210667000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385231388000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385256016000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385269962000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385290470000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385311954000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385330112000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385350864000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385372044000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385390202000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385410923000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385432011000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385450169000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385470585000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385492130000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385510136000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385530735000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385552189000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385570286000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385591892000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385612461000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385630558000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385650913000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385672489000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385690556000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385711033000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385732548000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385750614000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385771458000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385792423000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385810459000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385831242000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385852512000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385870609000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385891056000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385912510000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385930607000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385951481000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385972568000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14385990726000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386011112000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386032536000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386050663000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386071506000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386092655000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386111546000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386131596000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386152744000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386170902000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386191288000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386212772000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386230930000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386251469000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386272800000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386290897000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386312107000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386332890000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386351047000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386371342000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386392887000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386411045000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386431461000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386452915000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386471104000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386491978000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386521946000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386532688000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386552464000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386573063000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386591282000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386611759000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386633244000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386651371000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386672092000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386693241000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386711369000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386731968000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386753330000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386771458000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386792332000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386813816000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386831394000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386852238000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386873386000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386891483000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386911869000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386933414000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
14386951542000,66,-110.643,174.7,110.932,-81.188,155.975,128.182,
