153839594652000,3,255.0,0.0,0.0,4.2E-45,
153839614153000,3,1.0,0.0,0.0,4.2E-45,
153841636491000,3,255.0,0.0,0.0,4.2E-45,
153841657457000,3,1.0,0.0,0.0,4.2E-45,
153841896349000,3,255.0,0.0,0.0,4.2E-45,
153841916368000,3,1.0,0.0,0.0,4.2E-45,
153843057512000,3,255.0,0.0,0.0,4.2E-45,
153843077928000,3,1.0,0.0,0.0,4.2E-45,
