14454236851000,3,9.803271,-0.24666385,-0.073709965,
14454256046000,3,9.803248,-0.24761137,-0.07350714,
14454277866000,3,9.803232,-0.24783817,-0.07511574,
14456384129000,3,9.803401,-0.24072015,-0.075973816,
14456403416000,3,9.803386,-0.24091713,-0.07745617,
14456418064000,3,9.803395,-0.24065526,-0.07691373,
14456440037000,3,9.803395,-0.24074762,-0.076679334,
14456459629000,3,9.803415,-0.23982641,-0.077090256,
14456478062000,3,9.803449,-0.23827158,-0.07761633,
14456500034000,3,9.803477,-0.23689066,-0.078227736,
14456518497000,3,9.803481,-0.23683658,-0.0778437,
14456538120000,3,9.803472,-0.2373685,-0.07745383,
14456560062000,3,9.803475,-0.23727205,-0.07737082,
14456578953000,3,9.803466,-0.23770547,-0.077072136,
14456598179000,3,9.803445,-0.23844343,-0.07764497,
14456620121000,3,9.803444,-0.23821576,-0.078283265,
14456638737000,3,9.803429,-0.23805678,-0.08081717,
14456658268000,3,9.803411,-0.23830548,-0.08216215,
14456680180000,3,9.803386,-0.2390373,-0.082962364,
14456699589000,3,9.803367,-0.2393243,-0.08437164,
14456718388000,3,9.803368,-0.23937546,-0.084118545,
14456740238000,3,9.80338,-0.23863077,-0.08489128,
14456759220000,3,9.8033695,-0.2389017,-0.085232645,
14456778538000,3,9.803379,-0.23840076,-0.08564532,
14456800388000,3,9.803354,-0.23971681,-0.0846943,
14456818729000,3,9.80337,-0.23941578,-0.08377602,
14456838383000,3,9.80335,-0.2402873,-0.08360183,
14456860325000,3,9.803363,-0.24023966,-0.082283735,
14456878941000,3,9.803372,-0.24022476,-0.08106208,
14456898411000,3,9.803379,-0.23984775,-0.08138532,
14456920353000,3,9.803379,-0.23987727,-0.08140929,
14456939579000,3,9.803367,-0.2403823,-0.08139467,
14456958500000,3,9.803379,-0.23991527,-0.081283614,
14456980412000,3,9.80339,-0.23946752,-0.0814163,
14456998936000,3,9.803404,-0.23854075,-0.082393035,
14457018558000,3,9.803392,-0.23876141,-0.08304653,
14457040501000,3,9.803394,-0.23855537,-0.08344401,
14457058994000,3,9.803426,-0.23694442,-0.08421616,
14457078617000,3,9.803421,-0.23684944,-0.08498539,
14457100559000,3,9.803379,-0.2379539,-0.08669103,
14457119663000,3,9.80337,-0.23868251,-0.085759886,
14457138737000,3,9.803349,-0.2394608,-0.08610709,
14457160587000,3,9.803354,-0.23959436,-0.08513445,
14457179447000,3,9.803359,-0.23923196,-0.0854875,
14457198704000,3,9.803323,-0.23987289,-0.08788988,
14457220676000,3,9.803331,-0.23992695,-0.0868582,
14457239170000,3,9.803347,-0.23966363,-0.08567981,
14457258793000,3,9.8033495,-0.23941228,-0.08614275,
14457280735000,3,9.803331,-0.23970161,-0.08743805,
14457299625000,3,9.80332,-0.24002515,-0.08781506,
14457318882000,3,9.80332,-0.23958647,-0.08902853,
14457340824000,3,9.803315,-0.23924978,-0.090326756,
14457359440000,3,9.803294,-0.23987581,-0.09093583,
14457378941000,3,9.803309,-0.23993425,-0.08911796,
14457400883000,3,9.803291,-0.24118221,-0.08772972,
14457419773000,3,9.8033,-0.24062926,-0.08833704,
14457439030000,3,9.803272,-0.24153204,-0.08889175,
14457460880000,3,9.803263,-0.2419307,-0.08893442,
14457479771000,3,9.803258,-0.24192426,-0.08954466,
14457499027000,3,9.803236,-0.24215223,-0.09124737,
14457520939000,3,9.80322,-0.24283056,-0.09115853,
14457539432000,3,9.803233,-0.24266952,-0.09020225,
14457559055000,3,9.803232,-0.24266456,-0.090378195,
14457581028000,3,9.803219,-0.24330491,-0.08997487,
14457599705000,3,9.803226,-0.24291328,-0.09019757,
14457619175000,3,9.80323,-0.24317425,-0.08909108,
14457641087000,3,9.803234,-0.24312311,-0.08897826,
14457660801000,3,9.803237,-0.24227293,-0.09081308,
14457679172000,3,9.803232,-0.24269204,-0.09037235,
14457701298000,3,9.80324,-0.24246407,-0.089839265,
14457719608000,3,9.803242,-0.24187516,-0.09124854,
14457739231000,3,9.803263,-0.24058688,-0.09269699,
14457761204000,3,9.80327,-0.24011078,-0.09301497,
14457779697000,3,9.803273,-0.23980859,-0.09350714,
14457799290000,3,9.803264,-0.23986675,-0.09439269,
14457821232000,3,9.803263,-0.23982905,-0.094559275,
14457840275000,3,9.803267,-0.23939826,-0.09520868,
14457859379000,3,9.803266,-0.23948272,-0.095019296,
14457881290000,3,9.803279,-0.23914778,-0.09456863,
14457900333000,3,9.803309,-0.23806058,-0.09420389,
14457919468000,3,9.803297,-0.23778935,-0.09604163,
14457941380000,3,9.803285,-0.23812634,-0.09650281,
14457959904000,3,9.803278,-0.23779257,-0.09791794,
14457979526000,3,9.803288,-0.23753537,-0.09755261,
14458001438000,3,9.803294,-0.2370061,-0.09822774,
14458020359000,3,9.803274,-0.23764877,-0.0986369,
14458039646000,3,9.803268,-0.2379913,-0.09840485,
14458061588000,3,9.803259,-0.23844022,-0.0982856,
